movieId,label
5991,8
5991,6
5991,16
5992,6
5992,5
5993,6
5994,6
5994,5
5995,6
5995,15
5996,8
5996,6
5997,3
5998,10
5998,9
5999,7
5999,0
5999,1
5999,4
5999,12
6000,10
6000,9
6001,3
6001,6
6002,6
6003,3
6003,8
6003,6
6003,9
6004,6
6005,3
6005,14
6006,3
6006,5
6007,3
6008,6
6009,8
6009,6
6009,9
6010,7
6010,3
6010,6
6011,8
6011,6
6012,3
6012,5
6013,7
6013,3
6014,7
6014,3
6015,3
6016,7
6016,0
6016,8
6016,6
6016,9
6017,3
6017,6
6017,5
6017,15
6018,6
6019,9
6020,3
6020,6
6021,8
6021,6
6021,11
6021,9
6022,6
6023,3
6023,8
6023,6
6023,5
6024,3
6024,5
6025,3
6026,8
6026,6
6027,6
6027,5
6028,0
6028,16
6029,3
6029,16
6030,3
6030,16
6031,6
6031,5
6032,3
6032,5
6033,3
6034,3
6034,16
6035,8
6035,6
6035,5
6036,3
6036,5
6037,3
6037,6
6037,5
6038,3
6038,5
6039,3
6039,5
6040,10
6040,9
6041,6
6042,14
6043,14
6044,10
6044,9
6045,7
6045,8
6045,6
6046,6
6047,6
6047,18
6047,11
6048,6
6049,6
6050,2
6050,3
6051,7
6051,8
6051,6
6052,2
6052,3
6053,6
6053,16
6054,2
6054,11
6055,6
6056,3
6056,8
6056,6
6057,7
6057,8
6057,6
6058,10
6058,9
6059,7
6059,9
6060,3
6060,5
6061,6
6061,15
6062,14
6063,6
6063,10
6064,6
6064,18
6065,3
6066,11
6066,9
6067,3
6067,8
6068,9
6068,17
6069,3
6070,6
6071,3
6071,8
6072,6
6072,9
6073,8
6073,6
6074,11
6074,12
6074,9
6075,6
6076,6
6076,12
6077,8
6077,6
6077,11
6078,7
6078,12
6078,9
6079,6
6080,7
6080,0
6081,3
6081,8
6082,5
6082,17
6083,8
6083,11
6084,3
6084,6
6085,3
6085,6
6086,8
6086,6
6086,9
6087,3
6087,6
6087,5
6088,3
6088,12
6089,3
6089,8
6090,3
6091,3
6092,3
6092,6
6093,1
6093,2
6093,4
6094,3
6094,12
6095,7
6096,6
6097,10
6098,3
6099,7
6099,12
6100,3
6100,5
6101,6
6101,11
6101,9
6102,3
6103,6
6103,15
6104,3
6105,6
6106,0
6107,6
6107,15
6108,6
6109,6
6109,5
6110,3
6110,10
6110,11
6111,0
6111,5
6112,3
6113,6
6114,6
6115,6
6116,0
6116,3
6116,16
6117,3
6117,6
6117,15
6118,6
6119,3
6120,6
6120,4
6120,10
6120,12
6120,9
6121,6
6122,3
6122,14
6123,14
6124,3
6125,3
6125,14
6125,16
6126,6
6127,6
6128,3
6128,6
6129,6
6130,7
6131,3
6131,6
6132,8
6132,10
6132,11
6132,9
6133,6
6134,3
6134,16
6135,11
6135,9
6136,6
6136,5
6137,7
6137,0
6137,4
6137,5
6138,7
6138,9
6139,3
6139,6
6140,10
6140,11
6140,9
6141,3
6142,10
6142,12
6143,3
6143,8
6144,6
6144,16
6145,10
6145,9
6146,6
6147,6
6147,18
6148,6
6148,10
6148,9
6149,7
6149,15
6150,6
6150,9
6151,6
6152,12
6153,3
6153,12
6154,3
6154,5
6155,3
6155,5
6156,7
6156,0
6156,3
6157,7
6157,8
6158,1
6158,2
6159,6
6159,5
6160,14
6160,16
6161,6
6162,0
6162,6
6163,5
6163,9
6164,6
6165,6
6165,5
6166,3
6167,3
6168,7
6168,0
6168,9
6169,0
6169,2
6170,0
6170,2
6170,6
6171,3
6171,6
6171,5
6172,3
6173,0
6173,2
6174,8
6174,9
6175,9
6176,7
6176,6
6177,7
6178,6
6178,5
6179,7
6179,6
6180,8
6180,6
6181,6
6181,15
6182,3
6183,3
6183,16
6183,5
6184,6
6184,12
6185,7
6185,8
6185,6
6185,9
6186,7
6186,6
6186,15
6187,8
6187,6
6187,9
6188,3
6189,6
6189,9
6190,3
6190,6
6191,3
6191,6
6192,5
6193,3
6193,6
6193,9
6194,6
6194,5
6195,14
6196,7
6196,8
6196,6
6196,9
6197,6
6197,11
6198,8
6198,6
6199,3
6200,3
6200,6
6201,6
6201,5
6202,3
6202,6
6202,5
6203,3
6204,3
6205,3
6205,6
6206,6
6207,6
6208,10
6208,12
6209,7
6209,3
6210,7
6210,3
6211,6
6212,3
6213,7
6213,6
6213,9
6214,8
6214,6
6214,11
6214,9
6215,6
6216,6
6217,6
6218,3
6218,6
6218,5
6219,7
6219,6
6219,9
6220,6
6220,10
6220,9
6221,3
6221,6
6221,11
6222,6
6223,3
6223,8
6223,6
6224,6
6225,6
6226,6
6227,6
6227,16
6228,3
6228,5
6228,9
6229,6
6230,6
6231,6
6231,16
6232,0
6232,2
6232,6
6233,3
6233,5
6234,6
6234,11
6235,6
6235,15
6236,6
6237,6
6238,3
6238,6
6238,5
6239,0
6239,2
6239,12
6240,7
6240,8
6240,6
6241,3
6241,6
6241,5
6242,10
6242,11
6242,9
6243,10
6243,11
6244,6
6245,3
6245,6
6245,16
6245,5
6246,6
6247,6
6247,5
6248,6
6249,3
6250,6
6250,10
6250,12
6250,9
6251,1
6251,2
6252,3
6252,5
6253,3
6254,3
6254,5
6255,6
6256,10
6256,11
6256,9
6257,6
6258,6
6258,5
6259,2
6259,17
6260,6
6261,7
6261,5
6262,3
6262,6
6263,6
6263,9
6263,15
6264,7
6264,6
6264,12
6264,9
6265,3
6266,3
6266,6
6266,5
6267,6
6267,9
6268,3
6268,6
6268,5
6269,14
6270,6
6270,4
6271,3
6271,6
6271,5
6272,6
6273,6
6273,18
6273,11
6273,5
6274,8
6274,9
6275,6
6275,5
6276,7
6276,0
6276,6
6277,6
6278,14
6279,8
6279,6
6280,7
6280,8
6280,6
6280,9
6281,6
6281,9
6282,6
6282,5
6283,7
6283,1
6283,12
6283,9
6284,3
6284,14
6285,6
6286,3
6286,8
6286,6
6287,3
6288,8
6288,6
6289,14
6289,13
6290,10
6291,8
6291,6
6292,6
6293,6
6293,5
6294,7
6294,0
6294,12
6295,3
6296,3
6296,16
6297,0
6297,2
6297,3
6297,11
6298,3
6298,8
6299,14
6300,7
6300,3
6300,8
6301,6
6301,9
6302,12
6303,11
6303,12
6304,3
6304,10
6304,12
6304,9
6305,6
6305,12
6306,14
6307,6
6308,3
6308,8
6308,5
6309,3
6309,6
6310,3
6310,6
6311,0
6311,6
6312,3
6313,3
6314,3
6314,8
6315,3
6316,0
6316,2
6316,3
6316,4
6316,16
6317,7
6317,0
6317,3
6317,6
6318,3
6318,5
6319,3
6319,6
6320,3
6321,6
6322,8
6322,9
6323,8
6323,10
6323,11
6323,9
6324,3
6324,6
6325,14
6326,8
6326,6
6326,9
6327,14
6328,6
6328,5
6328,15
6329,6
6330,8
6330,6
6331,14
6332,2
6332,3
6332,5
6333,7
6333,0
6333,12
6333,9
6334,6
6335,8
6335,6
6335,9
6336,6
6337,8
6337,6
6337,9
6338,2
6338,3
6339,3
6339,6
6340,14
6340,16
6341,6
6342,3
6342,6
6342,5
6343,6
6343,5
6344,3
6344,6
6344,5
6345,3
6345,6
6345,16
6346,16
6347,6
6347,16
6348,16
6349,6
6349,16
6350,7
6350,0
6350,1
6350,2
6350,4
6350,12
6351,6
6352,6
6353,3
6353,16
6354,6
6355,16
6356,17
6357,3
6357,16
6357,5
6358,3
6358,16
6358,5
6365,7
6365,0
6365,12
6365,9
6365,13
6366,10
6366,11
6367,3
6367,5
6368,14
6369,3
6370,3
6370,6
6370,5
6371,1
6371,2
6373,3
6373,6
6373,4
6373,5
6374,3
6375,14
6376,3
6376,6
6377,0
6377,1
6377,2
6377,3
6378,7
6378,8
6379,10
6379,9
6380,14
6381,6
6382,6
6383,7
6383,8
6383,9
6384,8
6384,6
6384,5
6385,6
6386,17
6387,7
6387,3
6387,8
6387,9
6388,6
6388,15
6390,16
6391,2
6391,3
6392,0
6392,6
6392,17
6393,6
6394,17
6395,7
6395,6
6395,10
6395,12
6395,9
6396,10
6396,9
6397,3
6398,7
6398,0
6400,14
6401,0
6401,5
6401,15
6401,17
6402,3
6403,6
6404,3
6404,5
6405,0
6405,2
6406,10
6407,3
6407,5
6408,3
6408,14
6409,17
6410,3
6411,3
6412,3
6412,17
6413,3
6413,17
6414,1
6414,2
6414,16
6415,3
6415,6
6416,6
6416,15
6417,7
6419,6
6420,17
6421,7
6421,6
6421,5
6421,17
6422,6
6422,15
6422,17
6423,3
6424,3
6424,8
6424,11
6424,5
6425,3
6426,17
6427,2
6427,6
6428,3
6428,15
6428,17
6429,17
6430,14
6430,16
6431,6
6431,15
6432,3
6433,14
6434,15
6435,6
6435,15
6436,6
6437,9
6437,15
6438,6
6438,15
6439,6
6439,15
6440,6
6440,9
6441,15
6442,3
6442,5
6443,0
6443,5
6443,17
6445,6
6445,5
6446,7
6446,0
6446,6
6446,5
6447,15
6448,7
6448,0
6448,6
6449,6
6450,6
6450,15
6451,3
6451,8
6452,6
6453,14
6454,6
6455,3
6455,17
6456,8
6456,6
6456,9
6457,7
6457,6
6457,15
6458,0
6458,6
6458,15
6459,6
6459,15
6460,6
6461,6
6461,17
6462,17
6463,14
6464,2
6464,3
6465,6
6466,6
6466,5
6467,8
6467,6
6468,8
6468,6
6468,5
6469,17
6470,17
6471,9
6472,5
6473,6
6473,9
6474,6
6475,3
6476,11
6476,9
6477,6
6478,3
6478,17
6479,3
6479,12
6480,3
6480,16
6481,3
6481,6
6482,3
6483,16
6483,5
6484,7
6484,8
6484,6
6485,0
6485,1
6485,2
6485,3
6486,3
6486,8
6486,6
6486,9
6487,6
6487,5
6488,3
6488,5
6489,3
6490,6
6491,0
6491,6
6491,9
6492,8
6492,6
6493,3
6493,6
6493,5
6494,6
6495,8
6495,9
6496,6
6497,6
6497,15
6498,15
6499,6
6500,10
6501,3
6501,5
6502,7
6502,10
6502,12
6503,7
6503,0
6503,3
6503,8
6503,9
6504,8
6505,3
6505,10
6506,7
6506,9
6507,3
6507,5
6508,9
6509,6
6509,5
6510,6
6510,5
6511,6
6512,0
6513,3
6513,6
6513,5
6514,10
6515,8
6515,18
6516,6
6517,6
6518,7
6518,15
6519,3
6520,0
6520,6
6521,3
6522,3
6523,3
6523,5
6524,3
6524,6
6525,6
6526,6
6527,0
6527,5
6528,3
6529,3
6530,6
6530,10
6530,11
6530,9
6531,8
6531,6
6531,11
6532,3
6533,3
6534,7
6534,0
6534,12
6535,3
6536,0
6536,1
6536,2
6536,4
6537,7
6537,0
6537,12
6538,6
6538,11
6538,9
6539,7
6539,0
6539,3
6539,4
6540,6
6541,7
6541,4
6541,12
6542,3
6542,6
6542,15
6543,6
6544,3
6544,6
6544,5
6545,6
6545,5
6546,3
6546,6
6547,6
6547,4
6548,7
6548,3
6548,8
6548,9
6549,3
6549,6
6549,5
6550,7
6550,3
6550,9
6551,3
6551,5
6552,8
6552,6
6552,9
6553,6
6554,3
6554,16
6555,8
6555,6
6555,9
6556,5
6557,0
6557,2
6557,3
6557,6
6558,3
6558,6
6559,2
6559,3
6560,7
6560,3
6561,3
6561,15
6562,3
6562,6
6563,3
6563,6
6564,7
6564,0
6564,3
6564,5
6564,9
6565,6
6566,7
6566,0
6566,2
6567,3
6567,8
6567,6
6567,15
6568,3
6568,16
6569,3
6570,3
6570,6
6571,6
6572,3
6572,8
6573,3
6573,6
6574,7
6574,12
6574,9
6575,7
6575,6
6576,7
6576,9
6577,7
6577,6
6578,3
6579,3
6580,3
6580,5
6581,3
6581,6
6581,11
6582,7
6582,3
6582,8
6582,9
6583,7
6583,12
6584,0
6584,3
6584,8
6584,9
6585,7
6585,8
6585,6
6586,3
6587,3
6587,8
6587,5
6588,5
6588,9
6589,3
6589,6
6590,3
6590,16
6590,5
6591,6
6592,6
6593,2
6593,3
6593,4
6594,6
6595,7
6595,9
6596,3
6596,6
6596,5
6597,7
6597,12
6598,14
6599,6
6600,3
6601,3
6602,3
6602,10
6603,8
6603,6
6603,18
6604,3
6605,6
6606,6
6607,6
6608,3
6608,6
6609,6
6610,8
6610,9
6611,6
6612,14
6613,6
6614,3
6614,8
6615,7
6615,10
6615,9
6616,7
6616,3
6617,17
6618,7
6618,3
6619,3
6620,3
6620,6
6621,14
6622,6
6623,3
6623,5
6624,7
6624,0
6624,2
6624,4
6625,0
6625,2
6625,3
6626,3
6626,6
6626,5
6627,3
6627,6
6628,3
6629,8
6629,10
6629,11
6629,9
6630,0
6630,6
6631,10
6631,12
6631,9
6632,10
6633,6
6634,6
6634,5
6635,6
6635,5
6636,3
6636,5
6637,7
6637,6
6638,3
6638,5
6639,6
6639,9
6640,6
6641,6
6642,7
6642,8
6643,6
6644,6
6644,5
6645,7
6645,0
6645,6
6645,12
6646,6
6647,6
6648,6
6648,16
6648,5
6649,6
6650,3
6650,6
6651,8
6651,6
6652,17
6653,10
6653,9
6654,0
6654,12
6655,12
6656,10
6656,12
6657,12
6658,3
6658,5
6659,3
6659,10
6659,12
6660,6
6660,4
6660,16
6660,5
6661,14
6662,3
6662,8
6663,3
6663,8
6664,7
6664,0
6665,10
6665,5
6666,3
6666,6
6666,4
6667,14
6668,6
6668,5
6669,6
6670,3
6671,6
6672,14
6672,15
6673,6
6673,15
6674,14
6674,15
6675,6
6676,14
6677,14
6678,6
6678,12
6679,14
6680,14
6681,6
6681,9
6682,6
6682,15
6683,6
6684,6
6684,5
6685,3
6685,16
6686,7
6686,3
6686,8
6686,4
6687,3
6687,5
6688,3
6688,6
6689,3
6689,6
6689,5
6690,3
6690,4
6690,11
6691,6
6691,17
6692,14
6693,14
6694,3
6694,6
6695,10
6695,9
6696,3
6696,6
6696,16
6696,5
6697,6
6698,6
6699,6
6700,3
6700,6
6700,16
6700,5
6701,6
6702,3
6703,10
6703,11
6703,9
6704,6
6705,3
6705,8
6705,6
6705,9
6706,6
6707,10
6707,9
6708,3
6708,8
6708,6
6709,7
6709,0
6709,8
6709,9
6710,3
6710,6
6710,5
6711,3
6711,6
6711,5
6712,3
6712,6
6712,5
6713,1
6713,6
6713,5
6714,7
6714,3
6714,5
6714,9
6715,10
6716,6
6717,3
6717,6
6718,3
6719,6
6719,5
6720,7
6720,3
6720,8
6721,7
6721,0
6721,6
6722,7
6722,5
6723,7
6724,3
6724,8
6724,6
6725,0
6725,16
6726,6
6727,8
6727,9
6728,6
6729,6
6729,5
6730,7
6730,3
6730,6
6731,10
6731,12
6731,9
6732,3
6732,16
6732,5
6733,3
6733,6
6734,3
6734,5
6734,12
6734,9
6735,6
6736,8
6736,6
6736,10
6736,9
6737,3
6738,6
6739,3
6739,16
6739,5
6740,0
6740,3
6741,8
6741,10
6741,11
6741,12
6741,9
6742,10
6743,0
6743,4
6744,3
6744,10
6745,3
6746,10
6746,5
6747,0
6747,2
6748,10
6749,0
6749,6
6750,3
6750,6
6750,5
6751,6
6751,9
6752,6
6753,2
6753,3
6753,6
6754,7
6754,4
6754,10
6755,3
6755,10
6756,6
6757,8
6757,6
6757,11
6757,9
6758,14
6758,6
6759,8
6759,9
6760,0
6760,6
6761,14
6762,6
6762,5
6763,3
6763,8
6764,7
6764,0
6764,3
6765,3
6765,6
6765,5
6766,8
6766,6
6766,9
6767,6
6768,6
6769,3
6770,6
6770,5
6771,3
6772,14
6773,1
6773,3
6773,4
6774,4
6774,10
6774,12
6774,9
6775,14
6776,3
6776,6
6776,16
6776,5
6777,6
6778,6
6779,3
6779,6
6779,5
6780,14
6781,6
6782,3
6782,16
6783,3
6783,6
6784,14
6784,16
6785,3
6785,16
6785,5
6785,17
6786,6
6787,6
6787,9
6788,3
6788,6
6788,5
6789,6
6789,11
6789,5
6790,6
6790,4
6790,12
6791,6
6792,6
6792,5
6793,2
6793,3
6793,6
6794,2
6794,3
6795,7
6795,8
6795,12
6795,9
6796,8
6796,6
6797,8
6797,6
6798,2
6798,3
6798,8
6798,16
6799,6
6800,7
6800,8
6801,3
6801,9
6802,9
6803,10
6803,11
6803,9
6804,3
6804,8
6805,7
6805,8
6805,9
6806,7
6806,8
6806,9
6807,3
6808,7
6808,0
6808,15
6809,9
6810,6
6810,9
6811,3
6812,7
6812,3
6812,9
6813,3
6813,5
6814,7
6814,3
6815,7
6815,3
6815,6
6815,9
6816,3
6817,0
6817,6
6818,6
6818,15
6819,8
6820,6
6820,10
6820,9
6821,3
6822,6
6822,17
6823,8
6823,6
6823,9
6824,8
6824,6
6825,3
6826,3
6826,17
6827,3
6828,6
6829,3
6829,11
6830,18
6830,10
6830,9
6831,3
6832,6
6833,3
6833,6
6834,3
6834,4
6834,5
6835,7
6835,10
6835,12
6836,12
6837,3
6837,6
6837,5
6838,8
6838,6
6839,3
6839,6
6839,5
6840,3
6840,6
6841,3
6841,6
6842,6
6842,4
6842,10
6843,6
6844,6
6845,6
6846,6
6847,3
6847,6
6848,10
6848,12
6849,6
6849,4
6849,16
6850,3
6850,6
6851,6
6851,5
6852,8
6852,6
6853,3
6854,6
6854,9
6854,15
6855,6
6856,6
6856,16
6857,7
6857,0
6857,1
6857,4
6858,6
6859,6
6859,4
6860,8
6860,6
6861,6
6861,5
6862,8
6862,6
6862,9
6863,3
6863,16
6864,14
6864,16
6865,6
6866,3
6866,8
6867,3
6867,6
6868,8
6868,6
6868,11
6868,9
6869,8
6869,14
6870,8
6870,6
6870,11
6871,2
6871,3
6871,12
6872,7
6872,10
6873,3
6873,5
6874,7
6874,8
6874,9
6875,3
6875,6
6875,5
6876,6
6877,3
6878,6
6879,6
6879,9
6880,10
6881,3
6881,6
6882,7
6882,0
6882,12
6883,6
6883,5
6884,8
6884,6
6884,9
6885,8
6885,6
6885,11
6885,5
6885,9
6886,6
6886,5
6886,15
6887,6
6888,3
6888,10
6889,0
6889,1
6889,2
6890,6
6891,6
6892,3
6892,6
6892,16
6892,11
6893,7
6893,3
6893,8
6894,11
6894,12
6894,9
6895,6
6896,14
6896,15
6897,3
6897,6
6898,6
6899,12
6900,7
6900,6
6900,9
6901,8
6901,6
6901,9
6902,0
6902,3
6902,6
6902,4
6902,11
6902,12
6902,9
6903,6
6905,6
6905,9
6906,6
6907,3
6907,8
6908,12
6909,9
6910,10
6911,16
6912,3
6912,16
6912,5
6913,10
6914,3
6914,6
6915,6
6916,6
6916,4
6917,6
6918,6
6919,17
6920,8
6920,9
6921,6
6923,8
6923,11
6923,15
6924,8
6924,11
6925,8
6925,11
6926,3
6927,6
6927,5
6927,9
6928,3
6929,3
6929,8
6930,14
6931,3
6932,8
6932,6
6933,9
6934,7
6934,0
6934,12
6934,9
6934,13
6935,14
6936,2
6936,3
6936,4
6937,16
6937,5
6938,14
6939,6
6939,5
6940,6
6941,14
6942,3
6942,6
6942,5
6943,6
6944,3
6945,14
6946,7
6946,1
6946,2
6946,4
6947,0
6947,6
6947,15
6948,14
6949,3
6949,11
6949,12
6950,0
6950,9
6950,17
6951,2
6951,3
6952,10
6952,9
6953,8
6953,6
6953,11
6953,5
6953,9
6954,3
6954,8
6954,6
6954,11
6954,5
6955,6
6955,9
6956,6
6956,5
6957,3
6957,8
6958,2
6958,3
6958,4
6958,10
6959,7
6959,0
6959,12
6960,6
6961,6
6962,14
6963,14
6964,8
6964,6
6964,9
6965,14
6966,7
6966,8
6966,4
6966,12
6966,9
6967,10
6967,11
6968,7
6968,12
6969,6
6969,12
6970,3
6970,5
6971,6
6971,9
6972,14
6972,6
6973,6
6973,5
6973,9
6974,3
6974,8
6975,6
6975,10
6975,9
6976,10
6977,7
6977,8
6977,6
6978,3
6978,6
6979,6
6979,12
6979,9
6980,3
6981,6
6982,6
6982,15
6983,6
6983,5
6984,6
6985,6
6986,0
6986,6
6986,5
6987,8
6987,4
6987,10
6988,6
6988,5
6989,8
6989,6
6989,9
6990,7
6990,0
6990,3
6990,8
6990,6
6991,0
6991,6
6991,5
6992,3
6992,6
6993,3
6993,6
6993,5
6994,7
6994,3
6995,7
6995,3
6995,4
6996,7
6996,12
6997,8
6997,6
6998,6
6999,3
6999,5
7000,7
7000,0
7000,3
7001,10
7001,11
7001,12
7001,9
7002,6
7003,3
7003,6
7003,11
7003,12
7003,9
7004,7
7004,3
7004,8
7004,9
7005,3
7006,11
7006,9
7007,7
7007,3
7007,8
7007,6
7007,9
7008,6
7008,5
7009,6
7010,6
7010,5
7011,3
7011,8
7011,6
7012,3
7012,4
7013,6
7013,18
7013,9
7014,7
7014,5
7015,3
7015,5
7016,7
7016,6
7017,7
7017,9
7018,8
7018,6
7018,9
7019,3
7019,6
7020,3
7020,6
7020,5
7021,3
7021,8
7022,7
7022,6
7022,10
7022,9
7023,3
7023,6
7023,5
7024,6
7025,6
7025,15
7026,3
7027,7
7027,17
7028,3
7028,8
7029,10
7029,9
7030,6
7031,7
7031,8
7031,6
7031,9
7032,6
7032,5
7032,9
7033,3
7033,5
7034,6
7034,5
7035,7
7035,5
7036,3
7036,4
7037,3
7037,6
7038,6
7038,5
7039,8
7039,11
7039,9
7040,7
7040,8
7040,6
7040,9
7041,3
7041,8
7042,6
7042,5
7043,6
7044,8
7044,6
7044,11
7044,5
7044,9
7045,2
7045,4
7046,3
7046,4
7046,10
7046,9
7047,7
7047,8
7047,6
7048,7
7048,0
7048,3
7048,8
7049,3
7049,16
7049,5
7050,3
7050,16
7050,5
7051,3
7052,6
7053,3
7053,16
7053,5
7054,6
7055,3
7055,16
7055,5
7056,7
7056,8
7056,6
7057,3
7057,4
7057,5
7058,3
7059,2
7059,6
7060,6
7060,16
7061,6
7061,5
7062,6
7063,0
7063,6
7064,6
7064,4
7065,6
7065,15
7066,6
7067,3
7067,6
7067,4
7067,5
7068,6
7068,11
7068,5
7069,6
7070,7
7070,0
7070,17
7071,6
7072,7
7072,6
7072,5
7072,17
7073,3
7073,8
7073,11
7074,3
7075,0
7075,3
7075,16
7076,7
7076,8
7076,6
7076,9
7077,6
7077,5
7078,6
7079,6
7080,6
7080,16
7080,5
7081,3
7082,3
7082,5
7083,6
7084,3
7084,5
7085,3
7085,5
7086,3
7086,6
7087,0
7087,6
7088,6
7088,5
7089,3
7089,6
7090,7
7090,0
7090,6
7091,3
7092,6
7092,5
7093,3
7094,6
7094,5
7094,9
7095,6
7096,14
7097,3
7097,6
7098,6
7098,9
7099,0
7099,1
7099,6
7099,4
7099,12
7100,6
7101,3
7101,5
7102,3
7102,8
7102,6
7103,3
7104,3
7104,15
7105,6
7106,6
7106,15
7107,3
7107,9
7108,7
7108,8
7108,6
7109,6
7109,5
7110,6
7110,9
7111,6
7111,5
7112,8
7112,6
7113,7
7113,0
7114,6
7114,10
7114,9
7115,10
7115,11
7115,9
7116,10
7116,11
7116,9
7117,3
7117,10
7118,1
7118,6
7118,12
7118,15
7119,3
7120,10
7121,3
7121,5
7122,3
7122,6
7122,15
7123,6
7123,4
7123,11
7123,12
7124,14
7125,6
7126,3
7126,8
7126,6
7126,18
7126,16
7127,7
7127,6
7127,9
7128,12
7129,3
7129,6
7129,5
7130,6
7131,6
7132,3
7132,16
7132,5
7133,7
7133,0
7133,12
7134,6
7134,9
7135,8
7135,6
7135,5
7135,9
7136,3
7136,6
7136,5
7137,3
7137,6
7137,5
7138,7
7138,6
7139,6
7139,5
7140,14
7141,14
7142,6
7142,5
7143,7
7143,0
7143,6
7143,15
7144,14
7145,14
7146,8
7146,6
7147,6
7147,4
7147,5
7148,6
7148,5
7149,3
7149,6
7149,5
7150,3
7151,6
7151,5
7152,6
7152,9
7153,7
7153,0
7153,6
7153,4
7154,6
7154,5
7155,3
7156,14
7156,15
7157,3
7158,6
7159,3
7159,15
7160,8
7160,6
7161,2
7161,3
7162,6
7162,5
7162,15
7163,7
7163,12
7163,9
7164,7
7164,0
7164,2
7164,4
7165,6
7165,16
7166,0
7166,2
7166,6
7167,6
7168,6
7169,3
7169,5
7170,3
7171,14
7172,6
7173,3
7173,5
7174,1
7174,2
7175,7
7175,8
7176,6
7177,6
7178,6
7179,6
7179,5
7180,8
7180,6
7180,9
7181,6
7182,3
7183,3
7184,6
7184,5
7185,3
7185,12
7186,3
7186,11
7187,3
7188,3
7188,8
7189,3
7190,6
7191,3
7192,7
7193,7
7193,3
7194,6
7195,8
7195,6
7195,18
7196,6
7197,8
7197,9
7198,3
7198,8
7198,6
7198,5
7199,3
7199,6
7200,6
7200,15
7201,3
7201,8
7202,10
7203,6
7204,6
7205,0
7206,3
7207,3
7208,6
7208,10
7209,3
7210,17
7211,3
7211,5
7212,3
7212,5
7213,3
7214,3
7214,5
7214,15
7215,0
7215,6
7215,5
7215,9
7215,15
7216,8
7216,6
7216,18
7216,9
7217,8
7217,6
7217,18
7217,5
7217,9
7218,6
7218,17
7219,6
7220,3
7221,3
7221,5
7222,3
7222,6
7223,6
7223,18
7223,11
7224,2
7224,6
7225,14
7226,8
7226,6
7226,9
7227,3
7228,1
7228,3
7228,4
7229,3
7229,8
7230,7
7230,3
7231,3
7232,6
7233,6
7234,6
7235,7
7235,3
7235,8
7235,6
7235,10
7235,9
7236,12
7237,6
7237,5
7238,6
7238,15
7239,6
7239,12
7240,7
7240,6
7240,15
7241,6
7241,15
7242,7
7242,9
7243,6
7244,10
7244,12
7245,10
7245,9
7246,6
7247,0
7247,2
7247,3
7247,4
7247,16
7248,7
7248,0
7248,6
7248,15
7249,3
7250,3
7251,6
7252,3
7252,12
7253,3
7253,5
7254,6
7254,12
7254,9
7255,3
7255,5
7256,0
7256,14
7257,3
7257,8
7257,9
7258,3
7258,8
7259,6
7259,16
7260,3
7260,6
7260,5
7261,3
7262,7
7262,0
7262,2
7262,3
7262,8
7263,6
7264,3
7264,5
7265,6
7266,3
7266,10
7266,12
7267,3
7268,5
7268,9
7269,3
7269,6
7270,3
7270,6
7270,5
7271,6
7272,7
7272,8
7272,6
7273,8
7273,6
7274,3
7275,3
7276,6
7277,6
7278,3
7278,6
7279,9
7280,10
7281,10
7282,3
7282,10
7282,9
7283,6
7284,7
7284,8
7284,9
7285,6
7286,3
7286,6
7287,6
7288,6
7289,10
7290,3
7291,6
7292,3
7292,15
7293,3
7293,5
7294,3
7295,8
7295,6
7296,3
7297,3
7297,6
7298,7
7298,8
7298,9
7299,6
7300,7
7300,6
7301,6
7302,7
7302,0
7302,4
7303,6
7303,15
7304,1
7304,3
7304,4
7304,16
7305,8
7305,6
7305,11
7305,9
7306,3
7306,8
7306,11
7307,7
7307,0
7307,6
7307,15
7308,0
7308,3
7309,7
7309,0
7310,7
7311,6
7311,5
7312,3
7312,6
7313,7
7313,0
7314,6
7314,12
7315,3
7315,6
7316,3
7317,0
7317,3
7318,6
7319,3
7319,10
7320,5
7321,9
7322,6
7323,3
7323,6
7324,0
7324,6
7325,7
7325,3
7325,8
7325,9
7326,8
7326,6
7327,6
7328,6
7329,6
7330,6
7330,9
7331,6
7331,9
7332,0
7332,6
7333,8
7333,6
7333,9
7334,3
7334,6
7335,18
7336,6
7336,15
7337,6
7338,6
7338,15
7339,6
7339,5
7340,3
7341,8
7341,6
7341,9
7342,10
7343,14
7344,3
7344,8
7345,7
7345,0
7345,2
7345,3
7346,3
7346,5
7347,11
7347,9
7348,9
7349,6
7350,3
7350,14
7350,6
7351,14
7352,3
7352,6
7352,5
7353,3
7354,3
7354,6
7354,5
7355,0
7355,1
7355,3
7356,6
7357,6
7357,5
7358,14
7359,3
7360,7
7360,6
7360,10
7360,9
7361,6
7361,5
7361,12
7362,8
7362,6
7362,9
7363,8
7363,6
7364,3
7364,8
7364,6
7365,6
7366,3
7366,6
7366,5
7367,3
7367,8
7368,8
7368,6
7368,9
7369,7
7369,0
7369,2
7369,3
7369,11
7370,3
7370,6
7370,5
7371,6
7371,11
7371,9
7372,6
7373,7
7373,0
7373,4
7373,10
7374,1
7374,2
7374,3
7374,16
7374,17
7375,3
7375,5
7376,7
7377,8
7377,6
7378,3
7379,6
7379,15
7379,17
7380,3
7380,4
7380,5
7381,7
7381,3
7381,8
7382,6
7382,11
7382,9
